user_id,items_count,steam_id,user_url,items
76561198081635947,0,76561198081635947,http://steamcommunity.com/profiles/76561198081635947,None
ExternalUnited,0,76561197990453295,http://steamcommunity.com/id/ExternalUnited,None
76561198071561558,0,76561198071561558,http://steamcommunity.com/profiles/76561198071561558,None
76561198040274463,0,76561198040274463,http://steamcommunity.com/profiles/76561198040274463,None
76561198069121757,0,76561198069121757,http://steamcommunity.com/profiles/76561198069121757,None
76561198079315936,0,76561198079315936,http://steamcommunity.com/profiles/76561198079315936,None
milfcakes,0,76561198011149736,http://steamcommunity.com/id/milfcakes,None
madhouseau,0,76561198002830329,http://steamcommunity.com/id/madhouseau,None
76561198043173894,0,76561198043173894,http://steamcommunity.com/profiles/76561198043173894,None
Gnomes_in_the_Garden,0,76561198042541274,http://steamcommunity.com/id/Gnomes_in_the_Garden,None
76561197993538123,0,76561197993538123,http://steamcommunity.com/profiles/76561197993538123,None
HKPackee,0,76561198022405110,http://steamcommunity.com/id/HKPackee,None
76561197970774077,0,76561197970774077,http://steamcommunity.com/profiles/76561197970774077,None
76561198123892569,0,76561198123892569,http://steamcommunity.com/profiles/76561198123892569,None
76561198011092520,0,76561198011092520,http://steamcommunity.com/profiles/76561198011092520,None
ittekimasu,0,76561197992128740,http://steamcommunity.com/id/ittekimasu,None
76561197978406150,0,76561197978406150,http://steamcommunity.com/profiles/76561197978406150,None
76561198112871140,0,76561198112871140,http://steamcommunity.com/profiles/76561198112871140,None
DomJBrash,0,76561198009128574,http://steamcommunity.com/id/DomJBrash,None
76561197979132218,0,76561197979132218,http://steamcommunity.com/profiles/76561197979132218,None
76561198044818154,0,76561198044818154,http://steamcommunity.com/profiles/76561198044818154,None
Hazbowl,0,76561197998655778,http://steamcommunity.com/id/Hazbowl,None
Asteria2305,0,76561198029991719,http://steamcommunity.com/id/Asteria2305,None
76561198070081680,0,76561198070081680,http://steamcommunity.com/profiles/76561198070081680,None
76561198093796919,0,76561198093796919,http://steamcommunity.com/profiles/76561198093796919,None
76561198092300136,0,76561198092300136,http://steamcommunity.com/profiles/76561198092300136,None
KLStrike,0,76561198046089618,http://steamcommunity.com/id/KLStrike,None
goldenbear777,0,76561198076063840,http://steamcommunity.com/id/goldenbear777,None
bendermotion,0,76561198076319513,http://steamcommunity.com/id/bendermotion,None
vengeancelx,0,76561198075282621,http://steamcommunity.com/id/vengeancelx,None
Insert_v2,0,76561197981374958,http://steamcommunity.com/id/Insert_v2,None
76561198033938436,0,76561198033938436,http://steamcommunity.com/profiles/76561198033938436,None
dominator221,0,76561198058715735,http://steamcommunity.com/id/dominator221,None
diabloxfade,0,76561198114971779,http://steamcommunity.com/id/diabloxfade,None
Richo931,0,76561198148407246,http://steamcommunity.com/id/Richo931,None
76561197972047257,0,76561197972047257,http://steamcommunity.com/profiles/76561197972047257,None
76561198022707432,0,76561198022707432,http://steamcommunity.com/profiles/76561198022707432,None
76561198048295371,0,76561198048295371,http://steamcommunity.com/profiles/76561198048295371,None
76561197968358477,0,76561197968358477,http://steamcommunity.com/profiles/76561197968358477,None
76561198019689828,0,76561198019689828,http://steamcommunity.com/profiles/76561198019689828,None
76561198014210785,0,76561198014210785,http://steamcommunity.com/profiles/76561198014210785,None
Arillio,0,76561198019925931,http://steamcommunity.com/id/Arillio,None
76561198056818846,0,76561198056818846,http://steamcommunity.com/profiles/76561198056818846,None
76561198042173059,0,76561198042173059,http://steamcommunity.com/profiles/76561198042173059,None
76561198006722878,0,76561198006722878,http://steamcommunity.com/profiles/76561198006722878,None
76561198028619650,0,76561198028619650,http://steamcommunity.com/profiles/76561198028619650,None
76561198089281071,0,76561198089281071,http://steamcommunity.com/profiles/76561198089281071,None
76561197961747465,0,76561197961747465,http://steamcommunity.com/profiles/76561197961747465,None
BlueMango101,0,76561198081213404,http://steamcommunity.com/id/BlueMango101,None
76561198057660501,0,76561198057660501,http://steamcommunity.com/profiles/76561198057660501,None
76561198042153937,0,76561198042153937,http://steamcommunity.com/profiles/76561198042153937,None
AceCatSheep,0,76561197975368347,http://steamcommunity.com/id/AceCatSheep,None
humperdinck,0,76561198042590830,http://steamcommunity.com/id/humperdinck,None
76561198057942005,0,76561198057942005,http://steamcommunity.com/profiles/76561198057942005,None
PythonFang,0,76561198005405874,http://steamcommunity.com/id/PythonFang,None
76561198068726031,0,76561198068726031,http://steamcommunity.com/profiles/76561198068726031,None
76561198014215298,0,76561198014215298,http://steamcommunity.com/profiles/76561198014215298,None
76561198018578582,0,76561198018578582,http://steamcommunity.com/profiles/76561198018578582,None
76561198036076597,0,76561198036076597,http://steamcommunity.com/profiles/76561198036076597,None
Eggman7,0,76561197994300057,http://steamcommunity.com/id/Eggman7,None
Eternal_Infernal,0,76561198005548695,http://steamcommunity.com/id/Eternal_Infernal,None
combatwombat893,0,76561198072195762,http://steamcommunity.com/id/combatwombat893,None
76561198086687010,0,76561198086687010,http://steamcommunity.com/profiles/76561198086687010,None
macintosh1122,0,76561198047613625,http://steamcommunity.com/id/macintosh1122,None
76561198033056372,0,76561198033056372,http://steamcommunity.com/profiles/76561198033056372,None
76561198101837991,0,76561198101837991,http://steamcommunity.com/profiles/76561198101837991,None
76561198041485061,0,76561198041485061,http://steamcommunity.com/profiles/76561198041485061,None
76561198077804963,0,76561198077804963,http://steamcommunity.com/profiles/76561198077804963,None
Milzbrandthrox,0,76561198313546801,http://steamcommunity.com/id/Milzbrandthrox,None
76561198064174945,0,76561198064174945,http://steamcommunity.com/profiles/76561198064174945,None
76561198177958302,0,76561198177958302,http://steamcommunity.com/profiles/76561198177958302,None
76561198059643801,0,76561198059643801,http://steamcommunity.com/profiles/76561198059643801,None
76561198084350584,0,76561198084350584,http://steamcommunity.com/profiles/76561198084350584,None
76561198035499672,0,76561198035499672,http://steamcommunity.com/profiles/76561198035499672,None
76561198075956239,0,76561198075956239,http://steamcommunity.com/profiles/76561198075956239,None
divorahk,0,76561198038226167,http://steamcommunity.com/id/divorahk,None
76561198070415543,0,76561198070415543,http://steamcommunity.com/profiles/76561198070415543,None
76561198028099086,0,76561198028099086,http://steamcommunity.com/profiles/76561198028099086,None
76561197971036011,0,76561197971036011,http://steamcommunity.com/profiles/76561197971036011,None
76561198008900472,0,76561198008900472,http://steamcommunity.com/profiles/76561198008900472,None
Poisedyeti,0,76561198000222105,http://steamcommunity.com/id/Poisedyeti,None
skillydongdongdeng,0,76561198033658725,http://steamcommunity.com/id/skillydongdongdeng,None
76561197997698322,0,76561197997698322,http://steamcommunity.com/profiles/76561197997698322,None
76561198062195004,0,76561198062195004,http://steamcommunity.com/profiles/76561198062195004,None
leombre,0,76561198000325729,http://steamcommunity.com/id/leombre,None
ocejacket,0,76561198064475048,http://steamcommunity.com/id/ocejacket,None
ootiee,0,76561198040826538,http://steamcommunity.com/id/ootiee,None
76561198014328153,0,76561198014328153,http://steamcommunity.com/profiles/76561198014328153,None
76561198037080523,0,76561198037080523,http://steamcommunity.com/profiles/76561198037080523,None
76561197970837021,0,76561197970837021,http://steamcommunity.com/profiles/76561197970837021,None
76561197994874087,0,76561197994874087,http://steamcommunity.com/profiles/76561197994874087,None
76561198132183055,0,76561198132183055,http://steamcommunity.com/profiles/76561198132183055,None
spazz111,0,76561198009775873,http://steamcommunity.com/id/spazz111,None
76561198065552518,0,76561198065552518,http://steamcommunity.com/profiles/76561198065552518,None
PureGeneration,0,76561198065002923,http://steamcommunity.com/id/PureGeneration,None
PureGeneration,0,76561198065002923,http://steamcommunity.com/id/PureGeneration,None
76561197964147582,0,76561197964147582,http://steamcommunity.com/profiles/76561197964147582,None
R-Vez,0,76561198035373723,http://steamcommunity.com/id/R-Vez,None
RavenKelder,0,76561198070343409,http://steamcommunity.com/id/RavenKelder,None
Rawex,0,76561197964952727,http://steamcommunity.com/id/Rawex,None
elysahbeth,0,76561198026020008,http://steamcommunity.com/id/elysahbeth,None
76561198073222743,0,76561198073222743,http://steamcommunity.com/profiles/76561198073222743,None
76561198049566561,0,76561198049566561,http://steamcommunity.com/profiles/76561198049566561,None
ripvision,0,76561198049131352,http://steamcommunity.com/id/ripvision,None
76561198042305409,0,76561198042305409,http://steamcommunity.com/profiles/76561198042305409,None
SaanMcC,0,76561197970525424,http://steamcommunity.com/id/SaanMcC,None
76561198081949589,0,76561198081949589,http://steamcommunity.com/profiles/76561198081949589,None
76561198071895180,0,76561198071895180,http://steamcommunity.com/profiles/76561198071895180,None
76561198093261197,0,76561198093261197,http://steamcommunity.com/profiles/76561198093261197,None
76561198006527232,0,76561198006527232,http://steamcommunity.com/profiles/76561198006527232,None
76561198057234651,0,76561198057234651,http://steamcommunity.com/profiles/76561198057234651,None
76561198006364719,0,76561198006364719,http://steamcommunity.com/profiles/76561198006364719,None
4123223232,0,76561198072572378,http://steamcommunity.com/id/4123223232,None
stabz0r,0,76561197994276267,http://steamcommunity.com/id/stabz0r,None
76561198055335229,0,76561198055335229,http://steamcommunity.com/profiles/76561198055335229,None
76561198041827105,0,76561198041827105,http://steamcommunity.com/profiles/76561198041827105,None
76561198040441389,0,76561198040441389,http://steamcommunity.com/profiles/76561198040441389,None
76561197962463188,0,76561197962463188,http://steamcommunity.com/profiles/76561197962463188,None
snipergod31,0,76561198062196659,http://steamcommunity.com/id/snipergod31,None
76561197970575847,0,76561197970575847,http://steamcommunity.com/profiles/76561197970575847,None
TrenchWalker,0,76561197997924174,http://steamcommunity.com/id/TrenchWalker,None
76561198067842235,0,76561198067842235,http://steamcommunity.com/profiles/76561198067842235,None
76561198004304019,0,76561198004304019,http://steamcommunity.com/profiles/76561198004304019,None
76561198078007369,0,76561198078007369,http://steamcommunity.com/profiles/76561198078007369,None
76561198091938647,0,76561198091938647,http://steamcommunity.com/profiles/76561198091938647,None
76561198091938647,0,76561198091938647,http://steamcommunity.com/profiles/76561198091938647,None
8ijgh94hfs,0,76561198121290316,http://steamcommunity.com/id/8ijgh94hfs,None
tu-shady,0,76561198063013887,http://steamcommunity.com/id/tu-shady,None
GoatFlaps420,0,76561198071051533,http://steamcommunity.com/id/GoatFlaps420,None
Dead_Earth,0,76561198018474331,http://steamcommunity.com/id/Dead_Earth,None
76561198072139817,0,76561198072139817,http://steamcommunity.com/profiles/76561198072139817,None
76561198019702397,0,76561198019702397,http://steamcommunity.com/profiles/76561198019702397,None
TheMexicanBatman,0,76561198062411734,http://steamcommunity.com/id/TheMexicanBatman,None
76561198078241519,0,76561198078241519,http://steamcommunity.com/profiles/76561198078241519,None
76561198044052496,0,76561198044052496,http://steamcommunity.com/profiles/76561198044052496,None
76561198087950285,0,76561198087950285,http://steamcommunity.com/profiles/76561198087950285,None
76561198003480409,0,76561198003480409,http://steamcommunity.com/profiles/76561198003480409,None
76561198005343510,0,76561198005343510,http://steamcommunity.com/profiles/76561198005343510,None
76561198039898586,0,76561198039898586,http://steamcommunity.com/profiles/76561198039898586,None
leonareq,0,76561198037044172,http://steamcommunity.com/id/leonareq,None
crossfire3240,0,76561198075291619,http://steamcommunity.com/id/crossfire3240,None
Seagen,0,76561198110153055,http://steamcommunity.com/id/Seagen,None
76561198051966070,0,76561198051966070,http://steamcommunity.com/profiles/76561198051966070,None
76561197977991919,0,76561197977991919,http://steamcommunity.com/profiles/76561197977991919,None
76561198060504124,0,76561198060504124,http://steamcommunity.com/profiles/76561198060504124,None
76561198063920647,0,76561198063920647,http://steamcommunity.com/profiles/76561198063920647,None
goneckahorse,0,76561198058088314,http://steamcommunity.com/id/goneckahorse,None
Kiwi4Life,0,76561198055954332,http://steamcommunity.com/id/Kiwi4Life,None
76561198066909222,0,76561198066909222,http://steamcommunity.com/profiles/76561198066909222,None
76561198105170325,0,76561198105170325,http://steamcommunity.com/profiles/76561198105170325,None
76561198017796622,0,76561198017796622,http://steamcommunity.com/profiles/76561198017796622,None
kuhn_dog2323,0,76561198038533871,http://steamcommunity.com/id/kuhn_dog2323,None
76561198081202393,0,76561198081202393,http://steamcommunity.com/profiles/76561198081202393,None
76561197989721787,0,76561197989721787,http://steamcommunity.com/profiles/76561197989721787,None
sayhibro,0,76561198088587488,http://steamcommunity.com/id/sayhibro,None
Yuriss,0,76561198063334860,http://steamcommunity.com/id/Yuriss,None
76561198058395315,0,76561198058395315,http://steamcommunity.com/profiles/76561198058395315,None
76561198117710446,0,76561198117710446,http://steamcommunity.com/profiles/76561198117710446,None
mrswagslapper,0,76561198064582496,http://steamcommunity.com/id/mrswagslapper,None
mrswagslapper,0,76561198064582496,http://steamcommunity.com/id/mrswagslapper,None
76561198094198689,0,76561198094198689,http://steamcommunity.com/profiles/76561198094198689,None
33215469,0,76561198053716013,http://steamcommunity.com/id/33215469,None
76561198071302233,0,76561198071302233,http://steamcommunity.com/profiles/76561198071302233,None
blowin69,0,76561198072470134,http://steamcommunity.com/id/blowin69,None
76561198084079139,0,76561198084079139,http://steamcommunity.com/profiles/76561198084079139,None
Bottomkiller,0,76561198093208584,http://steamcommunity.com/id/Bottomkiller,None
76561198107183700,0,76561198107183700,http://steamcommunity.com/profiles/76561198107183700,None
myst_is_not_very_good,0,76561198085885083,http://steamcommunity.com/id/myst_is_not_very_good,None
famouse4,0,76561198095235995,http://steamcommunity.com/id/famouse4,None
76561198072469020,0,76561198072469020,http://steamcommunity.com/profiles/76561198072469020,None
76561198105243863,0,76561198105243863,http://steamcommunity.com/profiles/76561198105243863,None
76561198080449443,0,76561198080449443,http://steamcommunity.com/profiles/76561198080449443,None
5h4D0w_8L17z,0,76561198040773630,http://steamcommunity.com/id/5h4D0w_8L17z,None
76561198031208554,0,76561198031208554,http://steamcommunity.com/profiles/76561198031208554,None
76561198082597238,0,76561198082597238,http://steamcommunity.com/profiles/76561198082597238,None
76561198227802664,0,76561198227802664,http://steamcommunity.com/profiles/76561198227802664,None
TB59,0,76561198091057010,http://steamcommunity.com/id/TB59,None
76561197973488154,0,76561197973488154,http://steamcommunity.com/profiles/76561197973488154,None
76561198046177074,0,76561198046177074,http://steamcommunity.com/profiles/76561198046177074,None
nomesque,0,76561198027368606,http://steamcommunity.com/id/nomesque,None
76561198058784710,0,76561198058784710,http://steamcommunity.com/profiles/76561198058784710,None
76561198013532168,0,76561198013532168,http://steamcommunity.com/profiles/76561198013532168,None
76561198026999637,0,76561198026999637,http://steamcommunity.com/profiles/76561198026999637,None
76561198101943831,0,76561198101943831,http://steamcommunity.com/profiles/76561198101943831,None
76561198074295556,0,76561198074295556,http://steamcommunity.com/profiles/76561198074295556,None
76561198044676791,0,76561198044676791,http://steamcommunity.com/profiles/76561198044676791,None
76561198016760269,0,76561198016760269,http://steamcommunity.com/profiles/76561198016760269,None
76561198088199048,0,76561198088199048,http://steamcommunity.com/profiles/76561198088199048,None
DeCkArDkAiN,0,76561198085837167,http://steamcommunity.com/id/DeCkArDkAiN,None
76561198070895041,0,76561198070895041,http://steamcommunity.com/profiles/76561198070895041,None
76561198074419919,0,76561198074419919,http://steamcommunity.com/profiles/76561198074419919,None
76561198075413301,0,76561198075413301,http://steamcommunity.com/profiles/76561198075413301,None
76561198101093216,0,76561198101093216,http://steamcommunity.com/profiles/76561198101093216,None
KoonBoomer,0,76561198092417487,http://steamcommunity.com/id/KoonBoomer,None
nomnom141,0,76561198129605332,http://steamcommunity.com/id/nomnom141,None
kms_lucia,0,76561198082922940,http://steamcommunity.com/id/kms_lucia,None
kms_audrey,0,76561198171931807,http://steamcommunity.com/id/kms_audrey,None
kms_serena,0,76561198171926798,http://steamcommunity.com/id/kms_serena,None
76561198012064862,0,76561198012064862,http://steamcommunity.com/profiles/76561198012064862,None
76561198068887466,0,76561198068887466,http://steamcommunity.com/profiles/76561198068887466,None
wotbrah,0,76561198040496346,http://steamcommunity.com/id/wotbrah,None
SillyWinZ,0,76561198048020421,http://steamcommunity.com/id/SillyWinZ,None
76561198166733158,0,76561198166733158,http://steamcommunity.com/profiles/76561198166733158,None
76561198088681253,0,76561198088681253,http://steamcommunity.com/profiles/76561198088681253,None
ghostbrfxrx,0,76561198097541275,http://steamcommunity.com/id/ghostbrfxrx,None
ghostbrfxrx,0,76561198097541275,http://steamcommunity.com/id/ghostbrfxrx,None
28042005,0,76561198077497880,http://steamcommunity.com/id/28042005,None
ChaosThe0ry,0,76561198204058684,http://steamcommunity.com/id/ChaosThe0ry,None
76561198071781426,0,76561198071781426,http://steamcommunity.com/profiles/76561198071781426,None
narut43,0,76561198050221175,http://steamcommunity.com/id/narut43,None
Yooooooonaaaaaaa,0,76561198058323677,http://steamcommunity.com/id/Yooooooonaaaaaaa,None
76561198059727818,0,76561198059727818,http://steamcommunity.com/profiles/76561198059727818,None
76561198057787590,0,76561198057787590,http://steamcommunity.com/profiles/76561198057787590,None
76561198072889555,0,76561198072889555,http://steamcommunity.com/profiles/76561198072889555,None
H4X0n,0,76561198115089794,http://steamcommunity.com/id/H4X0n,None
76561198042951100,0,76561198042951100,http://steamcommunity.com/profiles/76561198042951100,None
Turtle_Herder,0,76561198000672251,http://steamcommunity.com/id/Turtle_Herder,None
confectioniist,0,76561198065719175,http://steamcommunity.com/id/confectioniist,None
beamer3,0,76561198087715768,http://steamcommunity.com/id/beamer3,None
76561198061171632,0,76561198061171632,http://steamcommunity.com/profiles/76561198061171632,None
76561198016635228,0,76561198016635228,http://steamcommunity.com/profiles/76561198016635228,None
76561198091227762,0,76561198091227762,http://steamcommunity.com/profiles/76561198091227762,None
76561198091227762,0,76561198091227762,http://steamcommunity.com/profiles/76561198091227762,None
76561198084431652,0,76561198084431652,http://steamcommunity.com/profiles/76561198084431652,None
terralark,0,76561198073367414,http://steamcommunity.com/id/terralark,None
13244123,0,76561198071367411,http://steamcommunity.com/id/13244123,None
76561198060901364,0,76561198060901364,http://steamcommunity.com/profiles/76561198060901364,None
76561198076075102,0,76561198076075102,http://steamcommunity.com/profiles/76561198076075102,None
NineODoge,0,76561198075609454,http://steamcommunity.com/id/NineODoge,None
76561198158208093,0,76561198158208093,http://steamcommunity.com/profiles/76561198158208093,None
a01745,0,76561198046461883,http://steamcommunity.com/id/a01745,None
karitaneyellow,0,76561197995071095,http://steamcommunity.com/id/karitaneyellow,None
akirawwww,0,76561198094649504,http://steamcommunity.com/id/akirawwww,None
76561198074182234,0,76561198074182234,http://steamcommunity.com/profiles/76561198074182234,None
rustyboy1992,0,76561198072563467,http://steamcommunity.com/id/rustyboy1992,None
76561198001658920,0,76561198001658920,http://steamcommunity.com/profiles/76561198001658920,None
ZevereKryor,0,76561198271156893,http://steamcommunity.com/id/ZevereKryor,None
76561198082705819,0,76561198082705819,http://steamcommunity.com/profiles/76561198082705819,None
Functionalz,0,76561198060341902,http://steamcommunity.com/id/Functionalz,None
Raguraki,0,76561198018136335,http://steamcommunity.com/id/Raguraki,None
76561198051901127,0,76561198051901127,http://steamcommunity.com/profiles/76561198051901127,None
269790,0,76561197966464952,http://steamcommunity.com/id/269790,None
commonfood,0,76561198095242970,http://steamcommunity.com/id/commonfood,None
76561198077612701,0,76561198077612701,http://steamcommunity.com/profiles/76561198077612701,None
monkeymatt1211,0,76561198096245516,http://steamcommunity.com/id/monkeymatt1211,None
garypoh18,0,76561198088105878,http://steamcommunity.com/id/garypoh18,None
tyrantba,0,76561198000841001,http://steamcommunity.com/id/tyrantba,None
76561198124915150,0,76561198124915150,http://steamcommunity.com/profiles/76561198124915150,None
76561198059631818,0,76561198059631818,http://steamcommunity.com/profiles/76561198059631818,None
76561198082825787,0,76561198082825787,http://steamcommunity.com/profiles/76561198082825787,None
76561198061367106,0,76561198061367106,http://steamcommunity.com/profiles/76561198061367106,None
76561198068793381,0,76561198068793381,http://steamcommunity.com/profiles/76561198068793381,None
queenmuck,0,76561198103527512,http://steamcommunity.com/id/queenmuck,None
76561198030945153,0,76561198030945153,http://steamcommunity.com/profiles/76561198030945153,None
76561198014066750,0,76561198014066750,http://steamcommunity.com/profiles/76561198014066750,None
76561198044752046,0,76561198044752046,http://steamcommunity.com/profiles/76561198044752046,None
Chicken01MA,0,76561198078906083,http://steamcommunity.com/id/Chicken01MA,None
76561198042065963,0,76561198042065963,http://steamcommunity.com/profiles/76561198042065963,None
76561198063855248,0,76561198063855248,http://steamcommunity.com/profiles/76561198063855248,None
76561198029995503,0,76561198029995503,http://steamcommunity.com/profiles/76561198029995503,None
76561198076104363,0,76561198076104363,http://steamcommunity.com/profiles/76561198076104363,None
76561198048919855,0,76561198048919855,http://steamcommunity.com/profiles/76561198048919855,None
76561198070475810,0,76561198070475810,http://steamcommunity.com/profiles/76561198070475810,None
76561198076293018,0,76561198076293018,http://steamcommunity.com/profiles/76561198076293018,None
_contagious_,0,76561198025639605,http://steamcommunity.com/id/_contagious_,None
76561198079323408,0,76561198079323408,http://steamcommunity.com/profiles/76561198079323408,None
brustar776,0,76561198028383697,http://steamcommunity.com/id/brustar776,None
deatheffekt,0,76561198012410814,http://steamcommunity.com/id/deatheffekt,None
xxman,0,76561197960973961,http://steamcommunity.com/id/xxman,None
76561198061331426,0,76561198061331426,http://steamcommunity.com/profiles/76561198061331426,None
jujubearofficial,0,76561198046009218,http://steamcommunity.com/id/jujubearofficial,None
czshomer,0,76561197993373531,http://steamcommunity.com/id/czshomer,None
76561198015982491,0,76561198015982491,http://steamcommunity.com/profiles/76561198015982491,None
76561198001224984,0,76561198001224984,http://steamcommunity.com/profiles/76561198001224984,None
76561198080967270,0,76561198080967270,http://steamcommunity.com/profiles/76561198080967270,None
76561198014301764,0,76561198014301764,http://steamcommunity.com/profiles/76561198014301764,None
76561198096178902,0,76561198096178902,http://steamcommunity.com/profiles/76561198096178902,None
ImperialBoom,0,76561198167635120,http://steamcommunity.com/id/ImperialBoom,None
76561197960682978,0,76561197960682978,http://steamcommunity.com/profiles/76561197960682978,None
Harryandowen,0,76561198052839089,http://steamcommunity.com/id/Harryandowen,None
Zombies_Guardian,0,76561198027039517,http://steamcommunity.com/id/Zombies_Guardian,None
76561198063372575,0,76561198063372575,http://steamcommunity.com/profiles/76561198063372575,None
mistyhmar,0,76561198065337593,http://steamcommunity.com/id/mistyhmar,None
76561198079246056,0,76561198079246056,http://steamcommunity.com/profiles/76561198079246056,None
76561198015461883,0,76561198015461883,http://steamcommunity.com/profiles/76561198015461883,None
76561198049968398,0,76561198049968398,http://steamcommunity.com/profiles/76561198049968398,None
New_World_Order,0,76561198107956432,http://steamcommunity.com/id/New_World_Order,None
aman98,0,76561198186077385,http://steamcommunity.com/id/aman98,None
ponyponyponyyis,0,76561198035930467,http://steamcommunity.com/id/ponyponyponyyis,None
76561198052164759,0,76561198052164759,http://steamcommunity.com/profiles/76561198052164759,None
76561198001765632,0,76561198001765632,http://steamcommunity.com/profiles/76561198001765632,None
76561198045455204,0,76561198045455204,http://steamcommunity.com/profiles/76561198045455204,None
kozsource,0,76561198074256648,http://steamcommunity.com/id/kozsource,None
MalaysiaxGermany,0,76561198082137798,http://steamcommunity.com/id/MalaysiaxGermany,None
p00n-slayer,0,76561198076017420,http://steamcommunity.com/id/p00n-slayer,None
76561198040750053,0,76561198040750053,http://steamcommunity.com/profiles/76561198040750053,None
76561198003736127,0,76561198003736127,http://steamcommunity.com/profiles/76561198003736127,None
76561198074421961,0,76561198074421961,http://steamcommunity.com/profiles/76561198074421961,None
n0thingirl_smurf,0,76561198112022051,http://steamcommunity.com/id/n0thingirl_smurf,None
76561198051906977,0,76561198051906977,http://steamcommunity.com/profiles/76561198051906977,None
76561198064285351,0,76561198064285351,http://steamcommunity.com/profiles/76561198064285351,None
76561198077853581,0,76561198077853581,http://steamcommunity.com/profiles/76561198077853581,None
76561198044729443,0,76561198044729443,http://steamcommunity.com/profiles/76561198044729443,None
senhorrenao,0,76561198071164870,http://steamcommunity.com/id/senhorrenao,None
RDIofCheekiBreeki,0,76561198045672703,http://steamcommunity.com/id/RDIofCheekiBreeki,None
2coop4,0,76561198069403439,http://steamcommunity.com/id/2coop4,None
76561198065783891,0,76561198065783891,http://steamcommunity.com/profiles/76561198065783891,None
76561198056894667,0,76561198056894667,http://steamcommunity.com/profiles/76561198056894667,None
76561198063766783,0,76561198063766783,http://steamcommunity.com/profiles/76561198063766783,None
76561198031201862,0,76561198031201862,http://steamcommunity.com/profiles/76561198031201862,None
h0dAyUm,0,76561198013064571,http://steamcommunity.com/id/h0dAyUm,None
aamonrai132,0,76561198071129654,http://steamcommunity.com/id/aamonrai132,None
654986416581986168165,0,76561198059269228,http://steamcommunity.com/id/654986416581986168165,None
76561198027295876,0,76561198027295876,http://steamcommunity.com/profiles/76561198027295876,None
76561198081016729,0,76561198081016729,http://steamcommunity.com/profiles/76561198081016729,None
76561198068464157,0,76561198068464157,http://steamcommunity.com/profiles/76561198068464157,None
n3ojunk3r,0,76561198063939201,http://steamcommunity.com/id/n3ojunk3r,None
fuckrats,0,76561198092441236,http://steamcommunity.com/id/fuckrats,None
76561198006462249,0,76561198006462249,http://steamcommunity.com/profiles/76561198006462249,None
95Jake,0,76561198048743239,http://steamcommunity.com/id/95Jake,None
76561198035612902,0,76561198035612902,http://steamcommunity.com/profiles/76561198035612902,None
76561198043045393,0,76561198043045393,http://steamcommunity.com/profiles/76561198043045393,None
76561198058294929,0,76561198058294929,http://steamcommunity.com/profiles/76561198058294929,None
vexors,0,76561198045843378,http://steamcommunity.com/id/vexors,None
hounddogmercy219,0,76561197972411527,http://steamcommunity.com/id/hounddogmercy219,None
caparp,0,76561198059627815,http://steamcommunity.com/id/caparp,None
76561198062913693,0,76561198062913693,http://steamcommunity.com/profiles/76561198062913693,None
76561198065448240,0,76561198065448240,http://steamcommunity.com/profiles/76561198065448240,None
76561198087607769,0,76561198087607769,http://steamcommunity.com/profiles/76561198087607769,None
Scorpionking255,0,76561198085976271,http://steamcommunity.com/id/Scorpionking255,None
76561198001699914,0,76561198001699914,http://steamcommunity.com/profiles/76561198001699914,None
carrylord101,0,76561198052656011,http://steamcommunity.com/id/carrylord101,None
76561198155126894,0,76561198155126894,http://steamcommunity.com/profiles/76561198155126894,None
76561198155126894,0,76561198155126894,http://steamcommunity.com/profiles/76561198155126894,None
76561198064650671,0,76561198064650671,http://steamcommunity.com/profiles/76561198064650671,None
raulow,0,76561198053228909,http://steamcommunity.com/id/raulow,None
76561198054135792,0,76561198054135792,http://steamcommunity.com/profiles/76561198054135792,None
sibalnoma,0,76561198071692207,http://steamcommunity.com/id/sibalnoma,None
76561198041952670,0,76561198041952670,http://steamcommunity.com/profiles/76561198041952670,None
76561198090921255,0,76561198090921255,http://steamcommunity.com/profiles/76561198090921255,None
76561197968496988,0,76561197968496988,http://steamcommunity.com/profiles/76561197968496988,None
westy38,0,76561198060113799,http://steamcommunity.com/id/westy38,None
APsychoticCamel,0,76561198071563810,http://steamcommunity.com/id/APsychoticCamel,None
76561198055334207,0,76561198055334207,http://steamcommunity.com/profiles/76561198055334207,None
TitanButtonsSteam,0,76561198011140954,http://steamcommunity.com/id/TitanButtonsSteam,None
76561198064204415,0,76561198064204415,http://steamcommunity.com/profiles/76561198064204415,None
76561198053860618,0,76561198053860618,http://steamcommunity.com/profiles/76561198053860618,None
akj93,0,76561198095432039,http://steamcommunity.com/id/akj93,None
76561198042815226,0,76561198042815226,http://steamcommunity.com/profiles/76561198042815226,None
HilalSnackPack,0,76561198072877844,http://steamcommunity.com/id/HilalSnackPack,None
rodippidy,0,76561198049748667,http://steamcommunity.com/id/rodippidy,None
76561198014549230,0,76561198014549230,http://steamcommunity.com/profiles/76561198014549230,None
Spacedotjaypeg,0,76561198020178866,http://steamcommunity.com/id/Spacedotjaypeg,None
76561198064071690,0,76561198064071690,http://steamcommunity.com/profiles/76561198064071690,None
76561198046343688,0,76561198046343688,http://steamcommunity.com/profiles/76561198046343688,None
hamblebamble,0,76561198042484090,http://steamcommunity.com/id/hamblebamble,None
