polaridad,sentimiento,significado,year
0.1556666666666666,2,Positivo,2014.0
0.0,1,Neutro,2013.0
1.0,2,Positivo,2014.0
1.0,2,Positivo,2014.0
0.6000000000000001,2,Positivo,2014.0
0.25,2,Positivo,2012.0
0.35,2,Positivo,2012.0
0.0350877192982456,2,Positivo,2014.0
0.0625,2,Positivo,2014.0
-0.1696676587301587,0,Negativo,2015.0
-0.1366666666666666,0,Negativo,2014.0
0.0,1,Neutro,2005.0
0.8,2,Positivo,2007.0
-0.1296022727272727,0,Negativo,2016.0
0.65,2,Positivo,2006.0
0.7,2,Positivo,2013.0
0.3222222222222222,2,Positivo,2012.0
0.1349999999999999,2,Positivo,2014.0
0.1349999999999999,2,Positivo,2014.0
0.0083333333333333,2,Positivo,2017.0
0.4333333333333333,2,Positivo,2008.0
0.3583333333333333,2,Positivo,2014.0
0.125,2,Positivo,2013.0
0.5,2,Positivo,2013.0
0.25,2,Positivo,2012.0
0.0001262626262626,2,Positivo,2014.0
-0.025,0,Negativo,2011.0
0.3625,2,Positivo,2013.0
-0.3458333333333333,0,Negativo,2012.0
0.7166666666666667,2,Positivo,2012.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2015.0
0.9,2,Positivo,2006.0
-0.1277777777777778,0,Negativo,2014.0
-0.2,0,Negativo,2013.0
0.0,1,Neutro,2012.0
0.3416666666666666,2,Positivo,2012.0
0.7,2,Positivo,2014.0
0.7,2,Positivo,2014.0
0.0,1,Neutro,2017.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2004.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2013.0
0.3333333333333333,2,Positivo,2015.0
0.1874125874125874,2,Positivo,2014.0
0.089297385620915,2,Positivo,2016.0
0.7,2,Positivo,2017.0
0.0434523809523809,2,Positivo,2016.0
-0.0547879589546256,0,Negativo,2003.0
0.0584193121693121,2,Positivo,2016.0
-0.0333333333333333,0,Negativo,2012.0
0.0999999999999999,2,Positivo,2014.0
0.0999999999999999,2,Positivo,2014.0
-0.4,0,Negativo,2014.0
0.0929292929292929,2,Positivo,2013.0
0.5720000000000001,2,Positivo,2015.0
0.5,2,Positivo,2009.0
0.0,1,Neutro,2017.0
0.0,1,Neutro,2017.0
0.0,1,Neutro,2014.0
1.0,2,Positivo,2013.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.0256410256410256,0,Negativo,2010.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2012.0
-0.0222222222222222,0,Negativo,2006.0
0.128125,2,Positivo,2014.0
0.128125,2,Positivo,2014.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2010.0
0.4666666666666666,2,Positivo,2012.0
0.1012499999999999,2,Positivo,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.1923076923076923,2,Positivo,2015.0
-0.4,0,Negativo,2012.0
0.1499999999999999,2,Positivo,2012.0
0.3333333333333333,2,Positivo,2013.0
0.0,1,Neutro,2015.0
0.2468181818181818,2,Positivo,2011.0
0.275,2,Positivo,2013.0
0.5,2,Positivo,2013.0
0.2,2,Positivo,2017.0
-0.1357142857142857,0,Negativo,2013.0
0.0,1,Neutro,2014.0
-0.47,0,Negativo,2014.0
-0.47,0,Negativo,2014.0
0.1333333333333333,2,Positivo,2012.0
0.1875,2,Positivo,2011.0
-0.15,0,Negativo,2014.0
-0.15,0,Negativo,2014.0
0.0746153846153846,2,Positivo,2014.0
0.2607070707070706,2,Positivo,2008.0
-0.4,0,Negativo,2013.0
-0.1,0,Negativo,2013.0
-0.34,0,Negativo,2012.0
0.3,2,Positivo,2011.0
-0.4,0,Negativo,2013.0
-0.2095238095238095,0,Negativo,2010.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.2,0,Negativo,2012.0
0.0,1,Neutro,2011.0
0.18,2,Positivo,2014.0
0.0353131313131313,2,Positivo,2015.0
0.7,2,Positivo,2012.0
0.0,1,Neutro,1999.0
0.7333333333333334,2,Positivo,2014.0
0.2166666666666666,2,Positivo,2017.0
0.13125,2,Positivo,2016.0
0.1213333333333333,2,Positivo,2014.0
0.25,2,Positivo,2017.0
-0.2,0,Negativo,2012.0
-0.0540385053542948,0,Negativo,2013.0
-0.25,0,Negativo,2013.0
0.3499999999999999,2,Positivo,2012.0
0.3499999999999999,2,Positivo,2012.0
0.3499999999999999,2,Positivo,2009.0
0.725,2,Positivo,2014.0
0.2,2,Positivo,2012.0
-0.075,0,Negativo,2012.0
0.0,1,Neutro,2015.0
0.1086309523809524,2,Positivo,2014.0
0.0,1,Neutro,2016.0
0.0,1,Neutro,2014.0
0.6,2,Positivo,2014.0
0.6,2,Positivo,2014.0
-0.4,0,Negativo,2006.0
0.1536713286713286,2,Positivo,2014.0
0.1390625,2,Positivo,2014.0
0.0,1,Neutro,2016.0
0.0380046551621894,2,Positivo,2016.0
0.069625,2,Positivo,2015.0
0.0924363507779348,2,Positivo,2016.0
0.1602418745275887,2,Positivo,2016.0
0.1205106970324361,2,Positivo,2016.0
-0.0033422459893048,0,Negativo,2011.0
0.0464705882352941,2,Positivo,2016.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2013.0
0.1125,2,Positivo,2012.0
0.325,2,Positivo,2015.0
0.1594017094017094,2,Positivo,2014.0
0.1499999999999999,2,Positivo,2012.0
0.1637254901960784,2,Positivo,2015.0
0.1714285714285714,2,Positivo,2015.0
0.0,1,Neutro,2011.0
0.0,1,Neutro,2017.0
-0.2285714285714286,0,Negativo,2017.0
0.1358974358974359,2,Positivo,2015.0
0.1333333333333333,2,Positivo,2015.0
0.0288875598086124,2,Positivo,2016.0
-0.4,0,Negativo,2016.0
0.3,2,Positivo,2014.0
0.3,2,Positivo,2014.0
0.1374999999999999,2,Positivo,2014.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2017.0
1.0,2,Positivo,2009.0
0.25,2,Positivo,2014.0
0.25,2,Positivo,2014.0
-0.0211723736034081,0,Negativo,2013.0
0.7,2,Positivo,2012.0
0.5,2,Positivo,2017.0
0.0,1,Neutro,2011.0
-0.1485544217687075,0,Negativo,2012.0
0.2416666666666666,2,Positivo,2009.0
0.0,1,Neutro,2013.0
0.3,2,Positivo,2013.0
0.5,2,Positivo,2015.0
0.1535353535353535,2,Positivo,2016.0
0.0,1,Neutro,2013.0
0.0776830808080808,2,Positivo,2016.0
0.0,1,Neutro,2006.0
-0.1,0,Negativo,2012.0
0.1823484848484848,2,Positivo,2014.0
0.1823484848484848,2,Positivo,2014.0
0.1564987080103359,2,Positivo,2006.0
0.8,2,Positivo,2012.0
0.1055555555555555,2,Positivo,2013.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2011.0
0.2524999999999999,2,Positivo,2013.0
0.3428571428571428,2,Positivo,2013.0
0.0,1,Neutro,2015.0
0.15,2,Positivo,2015.0
-0.175,0,Negativo,2017.0
-0.15,0,Negativo,2015.0
0.1092857142857142,2,Positivo,2014.0
0.0,1,Neutro,2014.0
0.3292727272727272,2,Positivo,2016.0
0.06375,2,Positivo,2011.0
0.0858796296296296,2,Positivo,2016.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.2,2,Positivo,2013.0
-0.0573794261294261,0,Negativo,2013.0
-0.0044258915687487,0,Negativo,2016.0
0.0678414544112218,2,Positivo,2016.0
1.0,2,Positivo,2015.0
0.7,2,Positivo,2017.0
0.0,1,Neutro,2011.0
0.2,2,Positivo,2012.0
0.1499999999999999,2,Positivo,2012.0
0.0,1,Neutro,2006.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.3333333333333333,2,Positivo,2014.0
-0.0666666666666666,0,Negativo,2014.0
0.1,2,Positivo,2013.0
0.4333333333333333,2,Positivo,2014.0
0.4333333333333333,2,Positivo,2014.0
0.0562499999999999,2,Positivo,2014.0
1.0,2,Positivo,2012.0
0.58,2,Positivo,2013.0
-0.2,0,Negativo,2012.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2013.0
0.28671875,2,Positivo,2014.0
-1.0,0,Negativo,2011.0
0.225,2,Positivo,2006.0
0.0,1,Neutro,2011.0
0.3,2,Positivo,2011.0
-0.2,0,Negativo,2014.0
-0.5,0,Negativo,2014.0
0.7,2,Positivo,2015.0
0.1124999999999999,2,Positivo,2013.0
0.1166666666666667,2,Positivo,2014.0
-0.15,0,Negativo,2014.0
-0.15,0,Negativo,2014.0
0.128125,2,Positivo,2012.0
0.875,2,Positivo,2014.0
0.875,2,Positivo,2014.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.0166666666666666,0,Negativo,2015.0
0.1,2,Positivo,2009.0
-0.5,0,Negativo,2013.0
-0.3333333333333333,0,Negativo,2011.0
-0.1666666666666666,0,Negativo,2013.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.4499999999999999,2,Positivo,2015.0
0.1599206349206348,2,Positivo,2013.0
0.4499999999999999,2,Positivo,2014.0
0.4499999999999999,2,Positivo,2014.0
0.1833333333333333,2,Positivo,2012.0
0.3,2,Positivo,2006.0
0.5285714285714285,2,Positivo,2012.0
0.3,2,Positivo,2012.0
0.1833333333333333,2,Positivo,2012.0
0.3,2,Positivo,2006.0
0.5285714285714285,2,Positivo,2012.0
0.3,2,Positivo,2012.0
1.0,2,Positivo,2016.0
0.074727564102564,2,Positivo,2013.0
-0.2,0,Negativo,2013.0
-0.0953333333333333,0,Negativo,2015.0
0.275,2,Positivo,2015.0
0.2,2,Positivo,2006.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2013.0
0.3,2,Positivo,2012.0
0.2333333333333333,2,Positivo,2006.0
-0.025,0,Negativo,2012.0
0.3916666666666666,2,Positivo,2014.0
0.3916666666666666,2,Positivo,2014.0
0.1677083333333333,2,Positivo,2009.0
0.24375,2,Positivo,2007.0
0.2,2,Positivo,2010.0
-0.1999999999999999,0,Negativo,2008.0
0.42,2,Positivo,2009.0
0.1754329004329004,2,Positivo,2016.0
0.18125,2,Positivo,2013.0
-0.05,0,Negativo,2011.0
0.1583333333333333,2,Positivo,2015.0
0.2,2,Positivo,2016.0
0.3499999999999999,2,Positivo,2015.0
-0.130392156862745,0,Negativo,2015.0
0.3666666666666667,2,Positivo,2017.0
-0.1071428571428571,0,Negativo,2006.0
0.0,1,Neutro,2016.0
0.2,2,Positivo,2013.0
-0.0124999999999999,0,Negativo,2015.0
0.1,2,Positivo,2013.0
0.1767857142857143,2,Positivo,2014.0
-0.0266666666666666,0,Negativo,2015.0
-0.1277777777777778,0,Negativo,2014.0
-0.1277777777777778,0,Negativo,2014.0
0.1041666666666666,2,Positivo,2014.0
0.3017857142857142,2,Positivo,2010.0
-0.124,0,Negativo,2012.0
-0.4,0,Negativo,2016.0
-0.058,0,Negativo,2016.0
-0.1098639455782313,0,Negativo,2014.0
-0.1098639455782313,0,Negativo,2014.0
0.25,2,Positivo,2015.0
0.1499999999999999,2,Positivo,2009.0
-0.0140010695931748,0,Negativo,2013.0
0.0,1,Neutro,2013.0
0.3,2,Positivo,2006.0
0.0,1,Neutro,2015.0
0.42,2,Positivo,2013.0
-0.26,0,Negativo,2014.0
-0.0041666666666666,0,Negativo,2016.0
-0.0038461538461538,0,Negativo,2010.0
-0.0574074074074074,0,Negativo,2016.0
0.0,1,Neutro,2015.0
0.32,2,Positivo,2017.0
-0.025,0,Negativo,2014.0
-0.025,0,Negativo,2014.0
0.91,2,Positivo,2013.0
0.25,2,Positivo,2014.0
0.0333333333333333,2,Positivo,2015.0
0.1375,2,Positivo,2015.0
0.55,2,Positivo,2015.0
-0.0249999999999999,0,Negativo,2014.0
0.475,2,Positivo,2016.0
0.0,1,Neutro,2016.0
-0.255952380952381,0,Negativo,2011.0
-0.0777777777777777,0,Negativo,2014.0
-0.0777777777777777,0,Negativo,2014.0
0.375,2,Positivo,2013.0
0.2,2,Positivo,2006.0
0.0,1,Neutro,2013.0
0.2,2,Positivo,2013.0
0.3,2,Positivo,2011.0
0.5,2,Positivo,2013.0
0.025,2,Positivo,2013.0
0.35,2,Positivo,2014.0
0.3,2,Positivo,2012.0
0.3249999999999999,2,Positivo,2013.0
0.2333333333333333,2,Positivo,2006.0
0.0,1,Neutro,2010.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2016.0
0.1799999999999999,2,Positivo,2012.0
0.2180555555555555,2,Positivo,2014.0
0.2249999999999999,2,Positivo,2012.0
-0.6,0,Negativo,2009.0
0.1814285714285714,2,Positivo,2013.0
-0.0401147959183673,0,Negativo,2006.0
0.0666666666666666,2,Positivo,2013.0
0.3666666666666667,2,Positivo,2015.0
0.5,2,Positivo,2014.0
0.5,2,Positivo,2014.0
0.2,2,Positivo,2011.0
0.3,2,Positivo,2011.0
0.0793671606171606,2,Positivo,2016.0
0.0,1,Neutro,2015.0
-0.1190099349092154,0,Negativo,2015.0
-0.0167427872616551,0,Negativo,2017.0
-0.0423303412274,0,Negativo,2013.0
0.052254188712522,2,Positivo,2015.0
0.2583333333333333,2,Positivo,2015.0
0.0290283565936551,2,Positivo,2015.0
0.0721074380165289,2,Positivo,2014.0
0.29,2,Positivo,2012.0
0.0,1,Neutro,2017.0
0.0,1,Neutro,2013.0
-0.085,0,Negativo,2008.0
0.0,1,Neutro,2010.0
0.1666666666666666,2,Positivo,2006.0
0.15,2,Positivo,2014.0
0.15,2,Positivo,2014.0
-0.1,0,Negativo,2003.0
0.1714285714285714,2,Positivo,2006.0
-0.19625,0,Negativo,1998.0
0.1988888888888889,2,Positivo,2015.0
0.05,2,Positivo,2013.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.2,2,Positivo,2014.0
0.35,2,Positivo,2014.0
0.35,2,Positivo,2014.0
-0.145,0,Negativo,2009.0
-0.4,0,Negativo,2012.0
0.3833333333333333,2,Positivo,2009.0
0.25,2,Positivo,2006.0
0.0,1,Neutro,2012.0
0.8,2,Positivo,2014.0
-0.4,0,Negativo,2015.0
0.35,2,Positivo,2011.0
-0.4,0,Negativo,2014.0
0.5666666666666667,2,Positivo,2015.0
0.0027777777777777,2,Positivo,2011.0
-0.4666666666666666,0,Negativo,2013.0
0.8,2,Positivo,2014.0
0.8,2,Positivo,2014.0
0.2568536726431463,2,Positivo,2014.0
0.2568536726431463,2,Positivo,2014.0
0.2568536726431463,2,Positivo,2012.0
-0.5499999999999999,0,Negativo,2017.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2012.0
0.34,2,Positivo,2008.0
0.425,2,Positivo,2014.0
0.0875,2,Positivo,2013.0
0.035,2,Positivo,2009.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2013.0
-0.1,0,Negativo,2016.0
0.5,2,Positivo,2015.0
-0.0613636363636363,0,Negativo,2014.0
0.0302962962962962,2,Positivo,2003.0
0.3566666666666667,2,Positivo,2014.0
0.3566666666666667,2,Positivo,2014.0
-0.0416666666666666,0,Negativo,2013.0
-0.0499999999999999,0,Negativo,2014.0
-0.0499999999999999,0,Negativo,2014.0
-0.028422619047619,0,Negativo,2014.0
0.1751851851851851,2,Positivo,2014.0
-0.46,0,Negativo,2014.0
-0.46,0,Negativo,2014.0
0.1719444444444444,2,Positivo,2013.0
0.1225,2,Positivo,2010.0
-0.0826298701298701,0,Negativo,2015.0
-0.0815,0,Negativo,2012.0
0.205,2,Positivo,2014.0
0.205,2,Positivo,2014.0
-0.3,0,Negativo,2015.0
0.0,1,Neutro,2015.0
-0.325,0,Negativo,2016.0
-0.2,0,Negativo,2013.0
-0.4,0,Negativo,2013.0
1.0,2,Positivo,2006.0
0.05,2,Positivo,2012.0
0.5208333333333334,2,Positivo,2016.0
0.43,2,Positivo,2012.0
0.0,1,Neutro,2013.0
-0.1,0,Negativo,2017.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
1.0,2,Positivo,2013.0
0.3,2,Positivo,2011.0
0.3575,2,Positivo,2013.0
0.0,1,Neutro,2014.0
-0.3,0,Negativo,2016.0
0.15,2,Positivo,2015.0
-0.092063492063492,0,Negativo,2015.0
0.19,2,Positivo,2015.0
0.3923280423280423,2,Positivo,2014.0
-0.1277777777777777,0,Negativo,2011.0
0.0,1,Neutro,2016.0
0.0,1,Neutro,2012.0
0.3,2,Positivo,2013.0
0.1341666666666666,2,Positivo,2017.0
0.3,2,Positivo,2006.0
0.0899999999999999,2,Positivo,2013.0
0.0294444444444444,2,Positivo,2011.0
0.206,2,Positivo,2016.0
0.0,1,Neutro,2016.0
0.1722222222222222,2,Positivo,2012.0
0.2484375,2,Positivo,2011.0
0.3,2,Positivo,2017.0
0.5,2,Positivo,2014.0
0.1896694214876033,2,Positivo,2014.0
0.1896694214876033,2,Positivo,2014.0
0.125,2,Positivo,2000.0
-0.4,0,Negativo,2012.0
0.0,1,Neutro,2012.0
-0.1,0,Negativo,2012.0
0.1124999999999999,2,Positivo,2014.0
0.1124999999999999,2,Positivo,2014.0
0.0097619047619047,2,Positivo,2014.0
-0.5,0,Negativo,2006.0
0.1499999999999999,2,Positivo,2014.0
0.2666666666666666,2,Positivo,2014.0
0.2666666666666666,2,Positivo,2014.0
0.0333333333333333,2,Positivo,2014.0
0.0333333333333333,2,Positivo,2014.0
-0.2,0,Negativo,2012.0
0.390625,2,Positivo,2006.0
0.3,2,Positivo,2012.0
0.0,1,Neutro,2012.0
0.8,2,Positivo,2016.0
0.1499999999999999,2,Positivo,2015.0
0.0687499999999999,2,Positivo,2015.0
0.0,1,Neutro,2017.0
0.3333333333333333,2,Positivo,2014.0
0.3333333333333333,2,Positivo,2014.0
-0.0333333333333333,0,Negativo,2013.0
0.0666666666666666,2,Positivo,2009.0
0.2249999999999999,2,Positivo,2015.0
1.0,2,Positivo,2014.0
1.0,2,Positivo,2014.0
-0.4,0,Negativo,2016.0
-0.0666666666666667,0,Negativo,2010.0
-0.3666666666666667,0,Negativo,2012.0
1.0,2,Positivo,2014.0
1.0,2,Positivo,2014.0
0.7,2,Positivo,2016.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2011.0
0.2615508021390373,2,Positivo,2012.0
-0.2774305555555555,0,Negativo,2015.0
0.0873290598290598,2,Positivo,2011.0
0.5,2,Positivo,2013.0
0.5,2,Positivo,2012.0
1.0,2,Positivo,2009.0
-0.3,0,Negativo,2013.0
-0.0125,0,Negativo,2015.0
0.1499999999999999,2,Positivo,2012.0
0.18,2,Positivo,2013.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2010.0
0.1444444444444444,2,Positivo,2012.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.12,2,Positivo,2014.0
0.12,2,Positivo,2014.0
-0.1049450549450549,0,Negativo,2012.0
0.3214285714285714,2,Positivo,2014.0
0.3214285714285714,2,Positivo,2014.0
-0.1,0,Negativo,2012.0
0.1125,2,Positivo,2014.0
0.1125,2,Positivo,2014.0
-0.6333333333333334,0,Negativo,2014.0
-0.6333333333333334,0,Negativo,2014.0
0.252154356060606,2,Positivo,2015.0
0.6666666666666666,2,Positivo,2010.0
-0.1,0,Negativo,2015.0
0.3,2,Positivo,2015.0
0.0,1,Neutro,2011.0
0.375,2,Positivo,2012.0
0.3333333333333333,2,Positivo,2016.0
0.2129509379509379,2,Positivo,2013.0
0.3872727272727272,2,Positivo,2013.0
0.46875,2,Positivo,2013.0
0.3,2,Positivo,2012.0
1.8503717077085938e-17,2,Positivo,2013.0
0.8,2,Positivo,2013.0
0.0736419753086419,2,Positivo,2013.0
0.1557142857142857,2,Positivo,2016.0
-0.0308333333333333,0,Negativo,2016.0
0.0666666666666666,2,Positivo,2016.0
0.1759259259259259,2,Positivo,2013.0
0.0525362318840579,2,Positivo,2014.0
0.5,2,Positivo,2017.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.1499999999999999,2,Positivo,2004.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2017.0
0.0,1,Neutro,2015.0
0.0199999999999999,2,Positivo,2010.0
0.1495833333333333,2,Positivo,2013.0
-0.1,0,Negativo,2013.0
0.2249999999999999,2,Positivo,2012.0
0.1,2,Positivo,2015.0
0.2444444444444444,2,Positivo,2012.0
0.1499999999999999,2,Positivo,2014.0
0.1499999999999999,2,Positivo,2014.0
-0.0166666666666666,0,Negativo,2015.0
0.2333333333333333,2,Positivo,2017.0
0.0114285714285714,2,Positivo,2016.0
0.0666666666666666,2,Positivo,2014.0
0.0666666666666666,2,Positivo,2014.0
0.5,2,Positivo,2016.0
0.3199999999999999,2,Positivo,2013.0
-0.1375,0,Negativo,2012.0
0.0047619047619047,2,Positivo,2014.0
-0.0833333333333333,0,Negativo,2012.0
0.05,2,Positivo,2014.0
0.05,2,Positivo,2014.0
0.0,1,Neutro,2016.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2015.0
0.2666666666666666,2,Positivo,2014.0
0.7,2,Positivo,2010.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2013.0
-0.1681818181818181,0,Negativo,2014.0
0.16,2,Positivo,2017.0
0.45375,2,Positivo,2012.0
-0.1117792508417508,0,Negativo,2013.0
-0.0434615384615384,0,Negativo,2014.0
0.0419722222222222,2,Positivo,2014.0
0.1157142857142857,2,Positivo,2017.0
-0.0306818181818181,0,Negativo,2006.0
0.0,1,Neutro,2014.0
0.3,2,Positivo,2014.0
-0.0821428571428571,0,Negativo,2015.0
0.3,2,Positivo,2012.0
0.11,2,Positivo,2015.0
0.2249999999999999,2,Positivo,2012.0
0.5333333333333333,2,Positivo,2014.0
0.5333333333333333,2,Positivo,2014.0
-0.0821428571428571,0,Negativo,2015.0
0.3,2,Positivo,2012.0
0.11,2,Positivo,2015.0
0.2249999999999999,2,Positivo,2012.0
0.5333333333333333,2,Positivo,2014.0
0.5333333333333333,2,Positivo,2014.0
0.1333333333333333,2,Positivo,2016.0
0.0,1,Neutro,2017.0
0.24,2,Positivo,2013.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.5,2,Positivo,2014.0
0.5,2,Positivo,2014.0
0.7,2,Positivo,2013.0
0.6633333333333334,2,Positivo,2010.0
-0.4,0,Negativo,2011.0
0.25,2,Positivo,2012.0
0.0708333333333333,2,Positivo,2012.0
0.4272727272727273,2,Positivo,2015.0
0.0199999999999999,2,Positivo,2013.0
-0.0838383838383838,0,Negativo,2011.0
0.235,2,Positivo,2013.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2012.0
0.10625,2,Positivo,2013.0
-0.134375,0,Negativo,2014.0
0.0,1,Neutro,2013.0
0.5,2,Positivo,2014.0
0.5,2,Positivo,2014.0
0.0,1,Neutro,2009.0
0.184090909090909,2,Positivo,2007.0
0.181547619047619,2,Positivo,2014.0
-0.2913461538461538,0,Negativo,2013.0
0.4166666666666667,2,Positivo,2012.0
-0.4,0,Negativo,2014.0
0.009090909090909,2,Positivo,2006.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2011.0
0.1008333333333333,2,Positivo,2016.0
0.0393229166666666,2,Positivo,2016.0
-0.1055555555555555,0,Negativo,2015.0
0.0438775510204081,2,Positivo,2015.0
0.185,2,Positivo,2010.0
0.2098484848484848,2,Positivo,2012.0
0.2147202544929817,2,Positivo,2013.0
0.4208333333333333,2,Positivo,2015.0
0.0,1,Neutro,2012.0
1.0,2,Positivo,2012.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2016.0
0.0437499999999999,2,Positivo,2016.0
0.0,1,Neutro,2011.0
0.4333333333333333,2,Positivo,2012.0
0.1681818181818181,2,Positivo,2014.0
0.1681818181818181,2,Positivo,2014.0
0.3999999999999999,2,Positivo,2015.0
0.0,1,Neutro,2014.0
0.2166666666666666,2,Positivo,2013.0
0.3,2,Positivo,2014.0
0.3,2,Positivo,2014.0
0.25,2,Positivo,2017.0
0.0333333333333333,2,Positivo,2014.0
0.1533333333333333,2,Positivo,2015.0
0.2857142857142857,2,Positivo,2015.0
0.6666666666666666,2,Positivo,2014.0
-0.05,0,Negativo,2012.0
0.5,2,Positivo,2013.0
0.1904761904761904,2,Positivo,2014.0
0.1,2,Positivo,2017.0
0.08125,2,Positivo,2015.0
0.0999999999999999,2,Positivo,2013.0
-0.225,0,Negativo,2013.0
-0.0423333333333333,0,Negativo,2013.0
0.3178571428571428,2,Positivo,2015.0
0.4646153846153846,2,Positivo,2014.0
0.4646153846153846,2,Positivo,2014.0
-0.15,0,Negativo,2015.0
-0.0359722222222222,0,Negativo,2014.0
0.0,1,Neutro,2012.0
0.2979591836734694,2,Positivo,2013.0
-0.1,0,Negativo,2015.0
0.0,1,Neutro,2008.0
0.0,1,Neutro,2012.0
-0.4,0,Negativo,2012.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.149090909090909,2,Positivo,2015.0
-0.1683333333333334,0,Negativo,2012.0
-0.2,0,Negativo,2016.0
0.5,2,Positivo,2014.0
0.175,2,Positivo,2012.0
0.0197048611111111,2,Positivo,2012.0
0.3,2,Positivo,2013.0
0.3,2,Positivo,2015.0
0.0262499999999999,2,Positivo,2013.0
0.1388888888888889,2,Positivo,2008.0
0.1333333333333333,2,Positivo,2012.0
0.0888392857142857,2,Positivo,2015.0
0.0871394557823129,2,Positivo,2016.0
0.0,1,Neutro,2016.0
-0.0531111111111111,0,Negativo,2014.0
0.0,1,Neutro,2012.0
0.129570895522388,2,Positivo,2012.0
0.100462962962963,2,Positivo,2010.0
0.1776190476190476,2,Positivo,2013.0
0.0972789115646258,2,Positivo,2012.0
0.0,1,Neutro,2013.0
0.0,1,Neutro,2012.0
0.25,2,Positivo,2014.0
0.0424999999999999,2,Positivo,2011.0
-0.1375,0,Negativo,2016.0
0.0,1,Neutro,2015.0
0.0,1,Neutro,2006.0
0.0258620689655172,2,Positivo,2017.0
0.0164393939393939,2,Positivo,2016.0
0.0,1,Neutro,2015.0
0.0766666666666666,2,Positivo,2015.0
0.0,1,Neutro,2015.0
0.1209821428571428,2,Positivo,2013.0
0.0,1,Neutro,2000.0
0.0,1,Neutro,2005.0
-0.6916666666666665,0,Negativo,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2012.0
0.0,1,Neutro,2017.0
0.1999999999999999,2,Positivo,2012.0
0.15,2,Positivo,2013.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
0.0,1,Neutro,2014.0
-0.4,0,Negativo,2015.0
0.1891666666666666,2,Positivo,2013.0
0.0017209595959595,2,Positivo,2016.0
0.0017209595959595,2,Positivo,2016.0
0.0,1,Neutro,2012.0
0.515,2,Positivo,2014.0
0.515,2,Positivo,2014.0
0.0,1,Neutro,2016.0
0.41875,2,Positivo,2014.0
0.41875,2,Positivo,2014.0
-0.4,0,Negativo,2015.0
0.0666666666666666,2,Positivo,2014.0
-0.2416666666666667,0,Negativo,2013.0
-0.075,0,Negativo,2016.0
0.0,1,Neutro,2009.0
-0.0333333333333333,0,Negativo,2008.0
0.1499999999999999,2,Positivo,2013.0
0.0999999999999999,2,Positivo,2016.0
-0.075,0,Negativo,2012.0
0.1625,2,Positivo,2015.0
0.6066666666666667,2,Positivo,2015.0
0.85,2,Positivo,2004.0
0.3045,2,Positivo,2013.0
0.4875,2,Positivo,2013.0
0.35,2,Positivo,2006.0
0.0,1,Neutro,2013.0
0.3,2,Positivo,2007.0
0.1999999999999999,2,Positivo,2014.0
-0.1472222222222222,0,Negativo,2017.0
